X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
2.4300000,48.6144800,5,110,0,0
2.4319200,48.6115500,5,110,0,0
2.4329800,48.6099300,5,110,0,0
2.5588900,48.6163800,5,110,0,0
2.5718300,48.6111400,5,110,0,0
2.5792400,48.6082500,5,110,0,0
2.5832600,48.6068600,5,110,0,0
2.6045600,48.5997200,5,110,0,0
2.6062200,48.5987500,5,110,0,0
2.6332500,48.6074900,5,110,0,0
2.4442400,48.6988300,5,110,0,0
2.5944500,48.6464200,5,110,0,0
2.5994300,48.7108300,5,110,0,0
2.4914100,48.8303000,5,110,0,0
2.5628600,48.8356900,5,110,0,0
2.5766300,48.8351200,5,110,0,0
2.5979400,48.8326500,5,110,0,0
2.6113100,48.6733200,5,110,0,0
2.6276100,48.6398400,5,110,0,0
2.6108300,48.8303600,5,110,0,0
2.6187900,48.8297900,5,110,0,0
2.6293100,48.8464200,5,110,0,0
2.6625900,48.8459200,5,110,0,0
2.6633400,48.8544900,5,110,0,0
2.6657300,48.8323600,5,110,0,0
2.6672100,48.8610800,5,110,0,0
2.6676700,48.8845400,5,110,0,0
2.6695000,48.8655700,5,110,0,0
2.6700400,48.8722600,5,110,0,0
2.8153400,48.7275900,5,110,0,0
2.8953700,48.8896200,5,110,0,0
2.9055200,48.6954300,5,110,0,0
3.0270100,48.6856200,5,110,0,0
3.0728300,48.6846100,5,110,0,0
3.7140100,48.7288900,5,110,0,0
3.7213000,48.7309500,5,110,0,0
4.1318600,48.3032200,5,110,0,0
4.4690700,48.8755600,5,110,0,0
4.5373200,48.8293600,5,110,0,0
4.5466900,48.8162900,5,110,0,0
4.6122100,48.7347500,5,110,0,0
4.6658000,48.7041500,5,110,0,0
1.6937800,48.9811800,5,110,0,0
1.6997600,48.9798900,5,110,0,0
1.7231700,48.9758400,5,110,0,0
1.7294700,48.9731100,5,110,0,0
1.7431900,48.9683900,5,110,0,0
1.7669200,48.9648800,5,110,0,0
1.9652800,49.0711900,5,110,0,0
1.9791700,49.0647200,5,110,0,0
1.9830600,49.0638900,5,110,0,0
1.9852800,49.0630600,5,110,0,0
1.9978400,48.9257300,5,110,0,0
2.0047200,49.0578400,5,110,0,0
2.0051400,48.9014300,5,110,0,0
2.0053200,48.9036600,5,110,0,0
2.0291400,49.0590500,5,110,0,0
2.0535200,48.9068600,5,110,0,0
2.1365700,49.0215100,5,110,0,0
2.1403000,49.0186500,5,110,0,0
2.1582300,49.0088500,5,110,0,0
2.1667800,49.0048000,5,110,0,0
2.1716000,49.0016700,5,110,0,0
2.1823500,48.9955600,5,110,0,0
2.1871400,48.9105000,5,110,0,0
2.1925000,48.9911900,5,110,0,0
2.1955600,48.9905600,5,110,0,0
2.2022200,48.9888900,5,110,0,0
2.2134500,49.0186700,5,110,0,0
2.0320600,49.0584800,5,110,0,0
2.1745700,49.0532000,5,110,0,0
2.1955000,49.0359300,5,110,0,0
2.1987400,49.0329900,5,110,0,0
2.2327900,49.0097900,5,110,0,0
2.2744200,48.9583700,5,110,0,0
2.3512700,49.0209500,5,110,0,0
2.2530100,49.1226000,5,110,0,0
2.2533400,49.1286500,5,110,0,0
2.2533800,49.1241500,5,110,0,0
2.2571600,49.1084300,5,110,0,0
2.2575400,49.0860200,5,110,0,0
2.2692400,49.1027100,5,110,0,0
2.2743000,49.1015200,5,110,0,0
2.2780200,49.1007400,5,110,0,0
2.2897000,49.0984000,5,110,0,0
2.3063000,49.0911400,5,110,0,0
2.3387100,49.0437000,5,110,0,0
2.1518900,49.3757700,5,110,0,0
2.2446100,49.4177100,5,110,0,0
2.3032300,49.4145100,5,110,0,0
2.3417100,49.4093400,5,110,0,0
2.3966200,49.3899200,5,110,0,0
2.3434700,49.9116700,5,110,0,0
2.3696700,49.8606500,5,110,0,0
2.4763800,48.9125700,5,110,0,0
2.4877100,48.9738800,5,110,0,0
2.5033900,48.9842100,5,110,0,0
2.5127600,48.9917900,5,110,0,0
2.5172300,48.9958200,5,110,0,0
2.5200400,48.9983400,5,110,0,0
2.5252100,49.0043000,5,110,0,0
2.5265600,49.0060000,5,110,0,0
2.5308500,49.0147900,5,110,0,0
2.5353200,49.0230100,5,110,0,0
2.5427700,48.9609700,5,110,0,0
2.5975000,48.9340500,5,110,0,0
2.6001400,48.9830600,5,110,0,0
2.4165200,49.0609000,5,110,0,0
2.4208300,49.0575900,5,110,0,0
2.5377100,49.0278000,5,110,0,0
2.5391200,49.0313900,5,110,0,0
2.5450600,49.0451300,5,110,0,0
2.5464800,49.0472500,5,110,0,0
2.6063900,48.9663900,5,110,0,0
2.6072500,48.9861900,5,110,0,0
2.6091200,48.9352500,5,110,0,0
2.6281900,48.9366700,5,110,0,0
2.6285200,48.9424500,5,110,0,0
2.6348800,48.9136100,5,110,0,0
2.6430600,48.9050000,5,110,0,0
2.7712200,48.9526800,5,110,0,0
2.6768100,49.0341800,5,110,0,0
2.6889300,49.0439600,5,110,0,0
2.7078200,49.0644800,5,110,0,0
2.7142700,49.0694000,5,110,0,0
2.7162900,49.0711900,5,110,0,0
2.7244500,49.0774400,5,110,0,0
2.7331400,49.0892100,5,110,0,0
2.7403400,49.0998700,5,110,0,0
2.4239800,49.3595500,5,110,0,0
2.4259400,49.3552800,5,110,0,0
2.4343400,49.3320400,5,110,0,0
2.5280600,49.2375000,5,110,0,0
2.5479200,49.2226000,5,110,0,0
2.7062000,49.3254700,5,110,0,0
2.7557200,49.3548000,5,110,0,0
2.7803200,49.3736900,5,110,0,0
2.8629200,48.9162900,5,110,0,0
2.8805300,48.9279000,5,110,0,0
3.0419400,48.9506900,5,110,0,0
2.7997400,49.4241300,5,110,0,0
3.0787800,49.2624400,5,110,0,0
3.1380200,49.2692200,5,110,0,0
2.7005700,49.7350000,5,110,0,0
2.8547600,49.4792900,5,110,0,0
2.3952800,50.3631900,5,110,0,0
1.6655200,50.6345200,5,110,0,0
1.6659300,50.6439100,5,110,0,0
1.7500000,50.7350000,5,110,0,0
1.8013800,50.9251300,5,110,0,0
1.8393800,50.9383200,5,110,0,0
1.8570700,50.9365800,5,110,0,0
1.9896300,50.7142600,5,110,0,0
2.1507000,50.7154600,5,110,0,0
2.3039400,51.0034600,5,110,0,0
2.3095800,51.0041700,5,110,0,0
2.3584800,51.0124600,5,110,0,0
2.3779800,51.0130200,5,110,0,0
2.4030300,50.9611300,5,110,0,0
2.7788900,50.3347900,5,110,0,0
2.8191800,50.3079500,5,110,0,0
2.8292200,50.3111400,5,110,0,0
2.8420600,50.4446500,5,110,0,0
2.8472200,50.3173000,5,110,0,0
2.8892900,50.3330700,5,110,0,0
2.9539500,50.3341200,5,110,0,0
3.0321100,50.4147700,5,110,0,0
3.0647400,50.4020200,5,110,0,0
2.6779500,50.7436200,5,110,0,0
2.6875500,50.7375800,5,110,0,0
2.7902400,50.7032500,5,110,0,0
2.5983200,50.8092600,5,110,0,0
2.6130600,50.7952800,5,110,0,0
2.9527000,50.6106400,5,110,0,0
2.9673600,50.6231700,5,110,0,0
2.9736000,50.6200000,5,110,0,0
2.9777300,50.6183400,5,110,0,0
3.0570100,50.5466300,5,110,0,0
3.0834600,50.5761600,5,110,0,0
3.0860300,50.5783800,5,110,0,0
3.1229200,50.7097200,5,110,0,0
3.1547900,50.7597600,5,110,0,0
3.1967300,49.2972400,5,110,0,0
3.2394500,49.3189600,5,110,0,0
3.3449800,49.2773700,5,110,0,0
3.3560000,49.3684100,5,110,0,0
3.5751800,49.3321200,5,110,0,0
3.2644400,49.6675000,5,110,0,0
3.2750500,49.7364400,5,110,0,0
3.2870700,49.8095700,5,110,0,0
3.5360000,49.4797600,5,110,0,0
3.9739500,49.2546700,5,110,0,0
4.0552300,49.2270700,5,110,0,0
4.1305600,49.2177800,5,110,0,0
4.1481100,49.3125400,5,110,0,0
4.1612600,49.3234400,5,110,0,0
4.1916700,49.3481500,5,110,0,0
4.2330400,49.3887800,5,110,0,0
4.2643900,49.4185400,5,110,0,0
4.2826800,49.4439500,5,110,0,0
4.2953100,49.4486500,5,110,0,0
4.3513700,49.5194700,5,110,0,0
4.3728100,49.5232300,5,110,0,0
4.6558800,49.6750200,5,110,0,0
3.2381200,50.3761800,5,110,0,0
3.3571700,50.2889900,5,110,0,0
3.4721800,50.3767200,5,110,0,0
3.4741400,50.3753400,5,110,0,0
3.5800600,50.3309500,5,110,0,0
3.6014000,50.3216100,5,110,0,0
3.6467200,50.3015400,5,110,0,0
3.8138100,50.2982600,5,110,0,0
4.7772900,47.0589800,5,110,0,0
4.8128900,47.0584200,5,110,0,0
4.8181700,47.0580400,5,110,0,0
4.9245400,47.3187200,5,110,0,0
5.0540700,47.3587400,5,110,0,0
5.0762000,47.3030600,5,110,0,0
5.1264300,47.3373000,5,110,0,0
5.1313900,47.3394400,5,110,0,0
5.9583200,47.2770800,5,110,0,0
6.1024600,47.2060200,5,110,0,0
6.1072400,47.2061300,5,110,0,0
6.1341200,47.5388900,5,110,0,0
5.1125900,48.1393600,5,110,0,0
5.1734400,48.0689000,5,110,0,0
4.7247000,48.6888400,5,110,0,0
4.8771500,48.6461700,5,110,0,0
5.0690900,48.6441000,5,110,0,0
5.2614500,48.6639600,5,110,0,0
5.4090500,48.7013200,5,110,0,0
5.4196300,48.7028200,5,110,0,0
5.4628500,48.7053500,5,110,0,0
5.5290100,48.7040700,5,110,0,0
5.5350000,48.7005600,5,110,0,0
5.6625700,48.6872300,5,110,0,0
5.6753400,48.6899600,5,110,0,0
5.6777800,48.6900900,5,110,0,0
5.7347200,48.6832600,5,110,0,0
5.7612100,48.6764400,5,110,0,0
5.8418600,48.6560900,5,110,0,0
6.1721400,48.6000400,5,110,0,0
6.1743000,48.6065600,5,110,0,0
6.1764700,48.6108100,5,110,0,0
6.0845000,48.6935900,5,110,0,0
6.1021500,48.6943100,5,110,0,0
6.1242600,48.6644900,5,110,0,0
6.1253900,48.6599000,5,110,0,0
6.1435600,48.7734300,5,110,0,0
6.1472600,48.7110300,5,110,0,0
6.1493300,48.6446300,5,110,0,0
6.1538200,48.7559600,5,110,0,0
6.1562200,48.7538200,5,110,0,0
6.1646100,48.7183000,5,110,0,0
6.1691700,48.7221800,5,110,0,0
6.1814200,48.6418200,5,110,0,0
6.1816500,48.6511300,5,110,0,0
6.1855600,48.6581500,5,110,0,0
6.3456800,47.0976500,5,110,0,0
6.3208500,47.3608500,5,110,0,0
6.4367200,47.7354300,5,110,0,0
6.4613000,47.4068800,5,110,0,0
6.4700700,47.4058300,5,110,0,0
6.5917100,47.6448400,5,110,0,0
6.6145300,47.6398300,5,110,0,0
6.6886200,47.4251200,5,110,0,0
6.7479800,47.4506700,5,110,0,0
6.7932400,47.4800300,5,110,0,0
6.8006500,47.4826500,5,110,0,0
6.8387900,47.5086900,5,110,0,0
6.8558900,47.5849900,5,110,0,0
6.8563000,47.6095700,5,110,0,0
6.8566900,47.5821400,5,110,0,0
6.8591300,47.6203800,5,110,0,0
6.8645800,47.5490500,5,110,0,0
7.2227200,47.8340800,5,110,0,0
7.2850900,47.8270200,5,110,0,0
7.2956100,47.8175100,5,110,0,0
7.2991200,47.7561700,5,110,0,0
7.3029800,47.8056200,5,110,0,0
7.3217300,47.7637300,5,110,0,0
7.4046000,47.7820900,5,110,0,0
7.4057200,47.7798200,5,110,0,0
7.4073200,47.7777400,5,110,0,0
7.4135800,47.7685900,5,110,0,0
6.2929100,48.3615500,5,110,0,0
6.3149600,48.3402500,5,110,0,0
6.4115300,48.2415300,5,110,0,0
6.4217400,48.2342200,5,110,0,0
6.4953400,48.1483200,5,110,0,0
6.5147200,48.1367900,5,110,0,0
6.5153900,48.1330900,5,110,0,0
6.5447400,48.1157200,5,110,0,0
6.5828500,48.0393900,5,110,0,0
6.5924800,48.0941500,5,110,0,0
6.5943700,48.0924400,5,110,0,0
6.6245300,47.9774000,5,110,0,0
6.9031900,48.3282200,5,110,0,0
6.9216700,48.3084400,5,110,0,0
6.2314100,48.4185900,5,110,0,0
6.2430600,48.4834200,5,110,0,0
6.2722900,48.3697000,5,110,0,0
6.3116200,48.6177200,5,110,0,0
6.3618800,48.6046300,5,110,0,0
6.4816000,48.5758800,5,110,0,0
6.4995200,48.5711300,5,110,0,0
6.5720000,48.5838700,5,110,0,0
6.6248200,48.5743800,5,110,0,0
6.7493000,48.4590200,5,110,0,0
6.7701100,48.4378100,5,110,0,0
6.9639900,48.6990900,5,110,0,0
7.2408000,47.8531300,5,110,0,0
7.2424400,47.8567400,5,110,0,0
7.2436600,47.8614500,5,110,0,0
7.2785600,47.8767000,5,110,0,0
7.2827700,47.9406300,5,110,0,0
7.2930300,47.9821800,5,110,0,0
7.3027500,47.9692100,5,110,0,0
7.3089300,47.9601100,5,110,0,0
7.3184600,48.0347400,5,110,0,0
7.3222300,48.0408500,5,110,0,0
7.3646100,48.1375400,5,110,0,0
7.3832000,48.0657900,5,110,0,0
7.3778300,48.1739300,5,110,0,0
7.3791000,48.1599000,5,110,0,0
7.3794400,48.1764100,5,110,0,0
7.3904600,48.1863800,5,110,0,0
7.4171600,48.2608200,5,110,0,0
7.5022200,48.3215000,5,110,0,0
7.0676200,48.7286400,5,110,0,0
7.1641700,48.7511100,5,110,0,0
7.1955600,48.7548600,5,110,0,0
7.2208300,48.7644600,5,110,0,0
7.3113400,48.7711200,5,110,0,0
7.3252800,48.7731700,5,110,0,0
7.3416500,48.7651300,5,110,0,0
7.5047300,48.4979800,5,110,0,0
7.5063900,48.4930000,5,110,0,0
7.5116300,48.4590700,5,110,0,0
7.6617700,48.4604000,5,110,0,0
7.6924000,48.5298500,5,110,0,0
7.7146200,48.5369700,5,110,0,0
7.7191000,48.5863300,5,110,0,0
7.7221100,48.5019900,5,110,0,0
7.7259100,48.6241800,5,110,0,0
7.7261900,48.6221500,5,110,0,0
7.7264100,48.6172100,5,110,0,0
7.7267300,48.5452600,5,110,0,0
7.7287500,48.5473000,5,110,0,0
7.7327100,48.5547500,5,110,0,0
7.7053800,48.7656200,5,110,0,0
7.7466900,48.7917300,5,110,0,0
7.7491200,48.7927100,5,110,0,0
4.9069800,49.0741900,5,110,0,0
5.0168000,49.7321300,5,110,0,0
5.8158800,49.4836700,5,110,0,0
5.8665000,49.4571000,5,110,0,0
6.1117500,49.0447100,5,110,0,0
6.1123600,49.0381300,5,110,0,0
6.1747200,49.2163900,5,110,0,0
6.1752000,49.1987200,5,110,0,0
6.1753100,49.2042200,5,110,0,0
6.1771500,49.1814300,5,110,0,0
6.1772300,49.2628100,5,110,0,0
6.1773200,49.2609700,5,110,0,0
6.1778200,49.1790500,5,110,0,0
6.1800700,49.1704400,5,110,0,0
6.1983800,49.0630200,5,110,0,0
6.2664000,49.0286900,5,110,0,0
6.2679100,49.1279300,5,110,0,0
6.2701900,49.0133700,5,110,0,0
6.6343000,49.0944000,5,110,0,0
6.8210900,49.1339000,5,110,0,0
6.8422100,49.1535700,5,110,0,0
6.8454400,49.1542400,5,110,0,0
6.9193700,49.1859600,5,110,0,0
6.9220500,49.1880200,5,110,0,0
6.9975200,49.0470800,5,110,0,0
7.0278800,49.0824900,5,110,0,0
7.0294200,49.1116700,5,110,0,0
7.0305700,49.1138700,5,110,0,0
-0.0187700,43.2304000,5,120,0,0
-1.6726400,43.3732500,5,130,0,0
-0.7859900,43.4773400,5,130,0,0
-0.6872700,43.4493100,5,130,0,0
-0.6322200,43.4330600,5,130,0,0
-0.5882300,43.4196800,5,130,0,0
-0.4613300,43.3591200,5,130,0,0
-1.0242200,44.6119200,5,130,0,0
-0.9575000,44.6257200,5,130,0,0
-0.9003600,44.6289300,5,130,0,0
-0.8539600,44.6240900,5,130,0,0
-0.8539100,44.6263800,5,130,0,0
-0.8491700,44.6250000,5,130,0,0
-0.8435100,44.5941800,5,130,0,0
-0.8398700,44.6430700,5,130,0,0
-0.8365000,44.5346200,5,130,0,0
-0.8356000,44.4864800,5,130,0,0
-0.8201300,44.4682000,5,130,0,0
-0.4286300,43.3476700,5,130,0,0
-0.2686600,43.3141300,5,130,0,0
-0.1595000,43.2618800,5,130,0,0
-0.1123500,43.2444900,5,130,0,0
-0.0216100,43.2323200,5,130,0,0
-0.0129700,43.2254400,5,130,0,0
-0.0028900,43.2213900,5,130,0,0
0.0594300,43.2100800,5,130,0,0
0.1341000,43.2092400,5,130,0,0
0.4464600,43.1072300,5,130,0,0
0.6172700,43.1095200,5,130,0,0
0.6807500,43.1151300,5,130,0,0
-0.4140500,44.6323900,5,130,0,0
-0.3916100,44.6214700,5,130,0,0
-0.3617300,44.5969000,5,130,0,0
-0.1833000,44.5313500,5,130,0,0
-0.1678100,44.5312500,5,130,0,0
-0.1363900,44.5315100,5,130,0,0
-0.0833400,44.5202200,5,130,0,0
-0.0458900,44.5075200,5,130,0,0
0.1866100,44.4040800,5,130,0,0
0.1958800,44.3919300,5,130,0,0
0.3976700,44.2139400,5,130,0,0
0.5682400,44.1794200,5,130,0,0
0.6966700,44.1261100,5,130,0,0
-0.8241700,44.6614200,5,130,0,0
-0.8033700,44.6739000,5,130,0,0
-0.7396000,44.7190200,5,130,0,0
-0.6605900,44.7711500,5,130,0,0
-0.6460500,45.6866000,5,130,0,0
-0.6147200,45.4911100,5,130,0,0
-0.6035300,45.4204200,5,130,0,0
-0.5990400,45.6098000,5,130,0,0
-0.5657000,45.3273000,5,130,0,0
-0.5541100,45.2950300,5,130,0,0
-0.5502000,45.2748300,5,130,0,0
-0.4871200,44.6799700,5,130,0,0
-0.4834300,45.1350000,5,130,0,0
-1.1138900,46.5733300,5,130,0,0
-1.0290000,46.5145500,5,130,0,0
-0.9204200,46.4678200,5,130,0,0
-0.8710700,46.4571100,5,130,0,0
19.8738901,46.6966317,1,0,0,0
-0.7196700,45.8489900,5,130,0,0
-0.6639400,45.7334900,5,130,0,0
-0.6585000,45.7168600,5,130,0,0
-0.6513400,45.8168100,5,130,0,0
-0.6307900,45.8311900,5,130,0,0
-0.4699900,46.2051600,5,130,0,0
-0.4392700,45.0297600,5,130,0,0
-0.4356600,44.6463400,5,130,0,0
-0.2619500,44.9155600,5,130,0,0
-0.2470300,44.9600100,5,130,0,0
-0.1892200,44.9753700,5,130,0,0
-0.1754800,44.9811500,5,130,0,0
-0.0983600,45.0096900,5,130,0,0
0.3860500,45.0181000,5,130,0,0
0.4922300,45.1031300,5,130,0,0
0.5276700,45.1246300,5,130,0,0
0.5417000,45.1366600,5,130,0,0
-0.4381900,46.2354500,5,130,0,0
-0.3740900,46.2971500,5,130,0,0
-0.2725000,46.3566700,5,130,0,0
-0.2141900,46.3722900,5,130,0,0
-0.1578900,46.4020700,5,130,0,0
0.0166300,46.4638900,5,130,0,0
0.0719100,46.4848400,5,130,0,0
0.1133300,46.5068100,5,130,0,0
0.2878200,46.5672500,5,130,0,0
0.3599000,46.3046300,5,130,0,0
0.8575000,43.1286100,5,130,0,0
1.0333700,43.2127200,5,130,0,0
1.5345500,43.5039200,5,130,0,0
1.5394200,43.4969700,5,130,0,0
1.6152800,43.4384000,5,130,0,0
1.6314800,43.1989200,5,130,0,0
1.6505200,43.4209100,5,130,0,0
0.9244400,44.0574400,5,130,0,0
0.9671300,44.0527400,5,130,0,0
1.1005800,44.0549900,5,130,0,0
1.1609600,44.0319300,5,130,0,0
1.1630600,44.0298000,5,130,0,0
1.2265100,43.9996500,5,130,0,0
1.2322700,43.9931600,5,130,0,0
1.2686500,43.9695900,5,130,0,0
1.3095500,43.9274100,5,130,0,0
1.3162700,43.8987700,5,130,0,0
1.3166500,43.8776000,5,130,0,0
1.3185600,43.8672500,5,130,0,0
1.3303200,43.8397700,5,130,0,0
1.3416700,43.8297300,5,130,0,0
1.3602500,43.8126200,5,130,0,0
1.3840800,43.7726700,5,130,0,0
1.3854200,43.7575200,5,130,0,0
1.3858100,43.7531200,5,130,0,0
1.4070500,43.7013200,5,130,0,0
1.4093700,43.6942600,5,130,0,0
1.5606500,43.6767300,5,130,0,0
1.5682200,43.7086800,5,130,0,0
1.6006700,43.7436400,5,130,0,0
1.8317400,43.8337000,5,130,0,0
1.8805400,43.8511700,5,130,0,0
1.8962100,43.8647300,5,130,0,0
1.9060500,43.8768400,5,130,0,0
1.9412400,43.8857800,5,130,0,0
1.5026500,44.4575700,5,130,0,0
1.5074700,44.3220400,5,130,0,0
1.5100500,44.3179100,5,130,0,0
1.5214600,44.4004000,5,130,0,0
2.0663100,43.2478000,5,130,0,0
2.1012300,43.2350700,5,130,0,0
2.2113400,43.2199100,5,130,0,0
18.4071600,47.5662930,5,50,2,10
18.4266107,47.5502108,5,50,2,135
18.4333754,47.5426751,5,50,0,360
18.3939552,47.5673793,5,50,2,120
2.4178200,43.1934600,5,130,0,0
2.4424800,43.1947800,5,130,0,0
2.8498200,42.5503200,5,130,0,0
2.8669000,42.7067000,5,130,0,0
2.8968600,42.7986800,5,130,0,0
2.9001400,42.8039600,5,130,0,0
2.9377100,43.0689300,5,130,0,0
2.9381000,43.0707800,5,130,0,0
2.9520100,43.0230700,5,130,0,0
2.9524900,43.0134700,5,130,0,0
2.9527200,43.0310800,5,130,0,0
2.9527700,43.0352900,5,130,0,0
2.9528800,43.0330400,5,130,0,0
2.9679400,42.8609800,5,130,0,0
2.9684100,42.9938300,5,130,0,0
2.6800900,43.1722700,5,130,0,0
2.9108400,43.1579900,5,130,0,0
2.9547300,43.1151700,5,130,0,0
2.9622200,43.1277600,5,130,0,0
2.9809300,43.1449800,5,130,0,0
3.0926400,43.2178800,5,130,0,0
3.1975000,43.2945700,5,130,0,0
3.0464700,44.0524400,5,130,0,0
3.0611000,44.1925800,5,130,0,0
3.1506100,44.0041800,5,130,0,0
0.9183300,45.1501700,5,130,0,0
1.0850100,45.1543100,5,130,0,0
1.0886700,45.1542700,5,130,0,0
1.3671200,45.6867600,5,130,0,0
1.4919100,44.8492900,5,130,0,0
1.4953500,44.8264500,5,130,0,0
1.4990300,44.9133600,5,130,0,0
1.5020000,44.9306000,5,130,0,0
1.5031300,44.8642000,5,130,0,0
1.5229100,44.9762200,5,130,0,0
1.5322100,45.0050300,5,130,0,0
1.5685200,44.7148200,5,130,0,0
1.5716700,44.6800000,5,130,0,0
1.5730400,44.6972400,5,130,0,0
1.4128200,45.6443000,5,130,0,0
1.4735500,45.5844100,5,130,0,0
1.5052800,45.5552800,5,130,0,0
1.5134300,45.2038900,5,130,0,0
1.5200100,45.4161600,5,130,0,0
1.5663900,45.2819400,5,130,0,0
1.5693800,45.3513700,5,130,0,0
1.5696100,45.3577900,5,130,0,0
1.5736500,45.3192300,5,130,0,0
1.6558200,45.3037400,5,130,0,0
1.6799100,45.3071300,5,130,0,0
1.2918600,45.9088200,5,130,0,0
1.2941100,45.9146800,5,130,0,0
1.3037600,45.9280500,5,130,0,0
1.3172500,45.9544600,5,130,0,0
1.3378600,46.0045000,5,130,0,0
1.3575300,45.7120700,5,130,0,0
1.3766800,46.1590600,5,130,0,0
1.3767300,46.1217600,5,130,0,0
1.3767800,46.1686700,5,130,0,0
1.3968100,46.2638900,5,130,0,0
1.4338900,46.3631800,5,130,0,0
18.3769681,47.5807945,1,0,0,0
1.4525800,46.3963800,5,130,0,0
1.4970500,46.5765600,5,130,0,0
1.5053600,46.5084100,5,130,0,0
1.5060900,46.5578200,5,130,0,0
1.5063200,46.5480600,5,130,0,0
1.5070500,46.5099600,5,130,0,0
1.5099900,46.5136700,5,130,0,0
2.2834600,45.5139700,5,130,0,0
2.3036800,45.5139300,5,130,0,0
2.3174800,45.5147100,5,130,0,0
2.4627800,45.6204900,5,130,0,0
2.6596400,45.6624600,5,130,0,0
3.1160100,45.0760100,5,130,0,0
3.1657400,45.6539100,5,130,0,0
3.1840500,45.6407500,5,130,0,0
3.2018600,44.9356700,5,130,0,0
2.4375000,46.7242700,5,130,0,0
2.4546200,46.7189700,5,130,0,0
2.4572400,46.7170600,5,130,0,0
2.4647400,46.6737000,5,130,0,0
2.5099800,46.6028100,5,130,0,0
2.5151800,46.5935800,5,130,0,0
2.6046100,46.5099300,5,130,0,0
3.0972300,46.2108700,5,130,0,0
3.1000200,45.9703200,5,130,0,0
3.1152400,46.1477000,5,130,0,0
3.1184700,46.1234800,5,130,0,0
3.1317400,45.9324300,5,130,0,0
3.1433400,45.9241300,5,130,0,0
3.1470200,45.9203700,5,130,0,0
3.1535700,45.8954100,5,130,0,0
2.6701700,46.4795100,5,130,0,0
2.6790000,46.4667100,5,130,0,0
2.6817300,46.4624500,5,130,0,0
2.6877800,46.4511100,5,130,0,0
18.3745090,47.5775864,1,0,0,0
2.6991300,46.4331600,5,130,0,0
2.7054100,46.4131100,5,130,0,0
2.7388800,46.3720200,5,130,0,0
2.7529500,46.3593400,5,130,0,0
2.8781200,46.3417200,5,130,0,0
2.9405700,46.3265300,5,130,0,0
2.9565200,46.3296000,5,130,0,0
3.0192800,46.3018700,5,130,0,0
3.0303100,46.2961400,5,130,0,0
3.0679600,46.2621000,5,130,0,0
3.0956100,46.2391700,5,130,0,0
-1.4217600,47.0579000,5,130,0,0
-1.4043900,47.0285800,5,130,0,0
-1.3984100,47.0217100,5,130,0,0
-1.3783900,46.9839700,5,130,0,0
-1.3411200,46.9332600,5,130,0,0
-1.3166300,46.9065600,5,130,0,0
-1.2324700,47.3920900,5,130,0,0
-1.1298900,47.4161700,5,130,0,0
-1.1196100,47.4183800,5,130,0,0
-0.8415200,47.0428500,5,130,0,0
-0.7869400,47.1777600,5,130,0,0
-0.7638400,47.2131000,5,130,0,0
-0.6540400,47.2417800,5,130,0,0
-0.8125300,47.4340900,5,130,0,0
18.3644232,47.5700043,1,0,0,0
-0.6123400,47.2934800,5,130,0,0
-0.6090700,47.2990300,5,130,0,0
-1.5751800,48.1701100,5,130,0,0
-1.5337000,48.1976900,5,130,0,0
-1.4467600,48.2431900,5,130,0,0
-1.3438100,48.5299600,5,130,0,0
-1.3286500,48.4789900,5,130,0,0
-1.3218400,48.3195600,5,130,0,0
-1.3199300,48.3206300,5,130,0,0
-1.3032900,48.7263200,5,130,0,0
-1.2969900,48.7311800,5,130,0,0
-1.2862000,48.7439000,5,130,0,0
-0.9238900,48.0758900,5,130,0,0
-0.8552300,48.0954000,5,130,0,0
-0.8200000,48.1116500,5,130,0,0
-0.8063900,48.1138100,5,130,0,0
-0.7883400,48.1159600,5,130,0,0
-0.7681900,48.1129800,5,130,0,0
-0.6887100,48.0942900,5,130,0,0
-0.6126100,48.0753300,5,130,0,0
-0.5592700,48.0695800,5,130,0,0
-0.4994700,48.0585300,5,130,0,0
0.1400700,47.2605800,5,130,0,0
-0.2534100,47.6809000,5,130,0,0
-0.2110300,47.7767000,5,130,0,0
-0.1451800,47.4253000,5,130,0,0
-0.1294400,47.4169900,5,130,0,0
-0.0859200,47.3789300,5,130,0,0
0.4387100,46.7497400,5,130,0,0
0.4521200,46.7581900,5,130,0,0
0.5113900,46.7964300,5,130,0,0
0.5185900,46.8771300,5,130,0,0
0.5248100,46.8377800,5,130,0,0
0.5462900,46.9427600,5,130,0,0
0.5508300,46.9950000,5,130,0,0
0.5675700,47.0260300,5,130,0,0
0.6438900,47.1830600,5,130,0,0
0.7475000,47.4513900,5,130,0,0
0.7758800,47.4742000,5,130,0,0
-0.4130300,48.0515500,5,130,0,0
-0.3104300,48.0178100,5,130,0,0
-0.2865800,48.0079800,5,130,0,0
-0.1531200,48.0093700,5,130,0,0
-0.1380500,48.0130700,5,130,0,0
0.0866200,47.9984200,5,130,0,0
0.1430800,48.1545300,5,130,0,0
0.1499300,48.0422900,5,130,0,0
0.1729400,48.2271300,5,130,0,0
0.1731000,48.0519900,5,130,0,0
0.2465700,48.0567800,5,130,0,0
18.2708121,47.5165989,1,0,0,0
0.3039800,47.8811400,5,130,0,0
0.7328500,48.1661500,5,130,0,0
